,date,name,point
2269,2017-06-18,나는 부정한다,8.58
2270,2017-06-18,일루셔니스트,8.53
2271,2017-06-18,그녀,8.50
2272,2017-06-18,너와 100번째 사랑,8.37
2273,2017-06-18,목소리의 형태,8.37
2274,2017-06-18,캐리비안의 해적: 죽은 자는 말이 없다,8.34
2275,2017-06-18,사일런스,8.24
2276,2017-06-18,로마 위드 러브,8.19
2277,2017-06-18,겟 아웃,8.18
2278,2017-06-18,보안관,8.02
2279,2017-06-18,하루,7.99
2280,2017-06-18,매치 포인트,7.96
2281,2017-06-18,원더 우먼,7.88
2282,2017-06-18,7번째 내가 죽던 날,7.86
2283,2017-06-18,대립군,7.72
2284,2017-06-18,미이라,7.49
2285,2017-06-18,악녀,7.33
2286,2017-06-18,스쿠프,7.06
2287,2017-06-18,불한당: 나쁜 놈들의 세상,5.71
2288,2017-06-18,밤의 해변에서 혼자,5.65
2289,2017-06-19,"서서평, 천천히 평온하게",9.27
2290,2017-06-19,"나, 다니엘 블레이크",9.24
2291,2017-06-19,극장판 쿠로코의 농구 라스트 게임,9.24
2292,2017-06-19,우리들,9.19
2293,2017-06-19,일 포스티노,9.17
2294,2017-06-19,플래툰,9.13
2295,2017-06-19,댄서,9.13
2296,2017-06-19,샤인,9.09
2297,2017-06-19,어네스트와 셀레스틴,9.06
2298,2017-06-19,기쿠지로의 여름,9.03
2299,2017-06-19,노무현입니다,8.99
2300,2017-06-19,눈길,8.96
2301,2017-06-19,가디언즈 오브 갤럭시 VOL. 2,8.95
2302,2017-06-19,하이큐!! 끝과 시작,8.92
2303,2017-06-19,"나의 사랑, 그리스",8.89
2304,2017-06-19,보스 베이비,8.68
2305,2017-06-19,오두막,8.65
2306,2017-06-19,스머프: 비밀의 숲,8.61
2307,2017-06-19,소중한 날의 꿈,8.60
2308,2017-06-19,라라랜드,8.58
2309,2017-06-19,나는 부정한다,8.58
2310,2017-06-19,일루셔니스트,8.53
2311,2017-06-19,그녀,8.50
2312,2017-06-19,목소리의 형태,8.37
2313,2017-06-19,너와 100번째 사랑,8.35
2314,2017-06-19,캐리비안의 해적: 죽은 자는 말이 없다,8.34
2315,2017-06-19,사일런스,8.23
2316,2017-06-19,로마 위드 러브,8.19
2317,2017-06-19,겟 아웃,8.19
2318,2017-06-19,보안관,8.02
2319,2017-06-19,매치 포인트,7.96
2320,2017-06-19,원더 우먼,7.88
2321,2017-06-19,하루,7.87
2322,2017-06-19,7번째 내가 죽던 날,7.82
2323,2017-06-19,대립군,7.72
2324,2017-06-19,미이라,7.49
2325,2017-06-19,악녀,7.31
2326,2017-06-19,스쿠프,7.06
2327,2017-06-19,불한당: 나쁜 놈들의 세상,5.72
2328,2017-06-19,밤의 해변에서 혼자,5.65
2329,2017-06-20,모던 타임즈,9.31
2330,2017-06-20,"나, 다니엘 블레이크",9.24
2331,2017-06-20,"서서평, 천천히 평온하게",9.24
2332,2017-06-20,극장판 쿠로코의 농구 라스트 게임,9.24
2333,2017-06-20,우리들,9.19
2334,2017-06-20,일 포스티노,9.17
2335,2017-06-20,플래툰,9.13
2336,2017-06-20,댄서,9.13
2337,2017-06-20,샤인,9.09
2338,2017-06-20,어네스트와 셀레스틴,9.06
2339,2017-06-20,기쿠지로의 여름,9.03
2340,2017-06-20,노무현입니다,8.99
2341,2017-06-20,눈길,8.96
2342,2017-06-20,가디언즈 오브 갤럭시 VOL. 2,8.95
2343,2017-06-20,하이큐!! 끝과 시작,8.92
2344,2017-06-20,"나의 사랑, 그리스",8.89
2345,2017-06-20,너의 이름은.,8.80
2346,2017-06-20,보스 베이비,8.68
2347,2017-06-20,오두막,8.65
2348,2017-06-20,스머프: 비밀의 숲,8.61
2349,2017-06-20,소중한 날의 꿈,8.60
2350,2017-06-20,나는 부정한다,8.59
2351,2017-06-20,라라랜드,8.59
2352,2017-06-20,일루셔니스트,8.53
2353,2017-06-20,그녀,8.50
2354,2017-06-20,목소리의 형태,8.38
2355,2017-06-20,캐리비안의 해적: 죽은 자는 말이 없다,8.34
2356,2017-06-20,너와 100번째 사랑,8.34
2357,2017-06-20,에이리언: 커버넌트,8.33
2358,2017-06-20,사일런스,8.24
2359,2017-06-20,로마 위드 러브,8.19
2360,2017-06-20,겟 아웃,8.19
2361,2017-06-20,보안관,8.02
2362,2017-06-20,매치 포인트,7.96
2363,2017-06-20,원더 우먼,7.87
2364,2017-06-20,하루,7.82
2365,2017-06-20,7번째 내가 죽던 날,7.79
2366,2017-06-20,대립군,7.71
2367,2017-06-20,미이라,7.48
2368,2017-06-20,파워레인져스: 더 비기닝,7.37
2369,2017-06-20,악녀,7.30
2370,2017-06-20,스쿠프,7.06
2371,2017-06-20,불한당: 나쁜 놈들의 세상,5.73
2372,2017-06-20,밤의 해변에서 혼자,5.65
2373,2017-06-21,모던 타임즈,9.31
2374,2017-06-21,"서서평, 천천히 평온하게",9.24
2375,2017-06-21,"나, 다니엘 블레이크",9.24
2376,2017-06-21,극장판 쿠로코의 농구 라스트 게임,9.24
2377,2017-06-21,우리들,9.19
2378,2017-06-21,일 포스티노,9.17
2379,2017-06-21,플래툰,9.14
2380,2017-06-21,댄서,9.14
2381,2017-06-21,샤인,9.09
2382,2017-06-21,어네스트와 셀레스틴,9.06
2383,2017-06-21,기쿠지로의 여름,9.03
2384,2017-06-21,노무현입니다,8.99
2385,2017-06-21,눈길,8.96
2386,2017-06-21,가디언즈 오브 갤럭시 VOL. 2,8.95
2387,2017-06-21,하이큐!! 끝과 시작,8.91
2388,2017-06-21,"나의 사랑, 그리스",8.89
2389,2017-06-21,너의 이름은.,8.80
2390,2017-06-21,꿈의 제인,8.70
2391,2017-06-21,보스 베이비,8.68
2392,2017-06-21,오두막,8.65
2393,2017-06-21,스머프: 비밀의 숲,8.61
2394,2017-06-21,소중한 날의 꿈,8.61
2395,2017-06-21,나는 부정한다,8.59
2396,2017-06-21,라라랜드,8.59
2397,2017-06-21,일루셔니스트,8.53
2398,2017-06-21,그녀,8.50
2399,2017-06-21,목소리의 형태,8.37
2400,2017-06-21,캐리비안의 해적: 죽은 자는 말이 없다,8.34
2401,2017-06-21,에이리언: 커버넌트,8.33
2402,2017-06-21,너와 100번째 사랑,8.32
2403,2017-06-21,사일런스,8.23
2404,2017-06-21,겟 아웃,8.19
2405,2017-06-21,로마 위드 러브,8.19
2406,2017-06-21,트랜스포머: 패자의 역습,8.11
2407,2017-06-21,트랜스포머: 최후의 기사,8.04
2408,2017-06-21,보안관,8.01
2409,2017-06-21,매치 포인트,7.96
2410,2017-06-21,원더 우먼,7.87
2411,2017-06-21,7번째 내가 죽던 날,7.80
2412,2017-06-21,하루,7.76
2413,2017-06-21,대립군,7.71
2414,2017-06-21,미이라,7.47
2415,2017-06-21,파워레인져스: 더 비기닝,7.35
2416,2017-06-21,악녀,7.29
2417,2017-06-21,스쿠프,7.06
2418,2017-06-21,불한당: 나쁜 놈들의 세상,5.73
2419,2017-06-21,밤의 해변에서 혼자,5.65
2420,2017-06-22,모던 타임즈,9.31
2421,2017-06-22,"나, 다니엘 블레이크",9.24
2422,2017-06-22,"서서평, 천천히 평온하게",9.24
2423,2017-06-22,첫 키스만 50번째,9.22
2424,2017-06-22,우리들,9.19
2425,2017-06-22,일 포스티노,9.17
2426,2017-06-22,플래툰,9.14
2427,2017-06-22,댄서,9.14
2428,2017-06-22,샤인,9.09
2429,2017-06-22,어네스트와 셀레스틴,9.06
2430,2017-06-22,기쿠지로의 여름,9.03
2431,2017-06-22,노무현입니다,8.99
2432,2017-06-22,눈길,8.96
2433,2017-06-22,가디언즈 오브 갤럭시 VOL. 2,8.95
2434,2017-06-22,하이큐!! 끝과 시작,8.90
2435,2017-06-22,"나의 사랑, 그리스",8.90
2436,2017-06-22,너의 이름은.,8.80
2437,2017-06-22,꿈의 제인,8.72
2438,2017-06-22,보스 베이비,8.68
2439,2017-06-22,오두막,8.65
2440,2017-06-22,스머프: 비밀의 숲,8.62
2441,2017-06-22,소중한 날의 꿈,8.61
2442,2017-06-22,라라랜드,8.58
2443,2017-06-22,나는 부정한다,8.58
2444,2017-06-22,일루셔니스트,8.53
2445,2017-06-22,그녀,8.50
2446,2017-06-22,목소리의 형태,8.38
2447,2017-06-22,캐리비안의 해적: 죽은 자는 말이 없다,8.34
2448,2017-06-22,에이리언: 커버넌트,8.33
2449,2017-06-22,너와 100번째 사랑,8.32
2450,2017-06-22,사일런스,8.23
2451,2017-06-22,겟 아웃,8.20
2452,2017-06-22,로마 위드 러브,8.19
2453,2017-06-22,매치 포인트,7.96
2454,2017-06-22,원더 우먼,7.87
2455,2017-06-22,7번째 내가 죽던 날,7.78
2456,2017-06-22,트랜스포머: 최후의 기사,7.71
2457,2017-06-22,대립군,7.71
2458,2017-06-22,하루,7.69
2459,2017-06-22,미이라,7.46
2460,2017-06-22,파워레인져스: 더 비기닝,7.34
2461,2017-06-22,악녀,7.28
2462,2017-06-22,스쿠프,7.06
2463,2017-06-22,나의 붉은 고래,5.91
2464,2017-06-22,불한당: 나쁜 놈들의 세상,5.76
2465,2017-06-22,밤의 해변에서 혼자,5.65
2466,2017-06-23,사운드 오브 뮤직,9.36
2467,2017-06-23,"서서평, 천천히 평온하게",9.24
2468,2017-06-23,"나, 다니엘 블레이크",9.24
2469,2017-06-23,첫 키스만 50번째,9.22
2470,2017-06-23,우리들,9.19
2471,2017-06-23,일 포스티노,9.17
2472,2017-06-23,플래툰,9.14
2473,2017-06-23,댄서,9.14
2474,2017-06-23,샤인,9.10
2475,2017-06-23,어네스트와 셀레스틴,9.06
2476,2017-06-23,기쿠지로의 여름,9.03
2477,2017-06-23,노무현입니다,8.99
2478,2017-06-23,눈길,8.96
2479,2017-06-23,가디언즈 오브 갤럭시 VOL. 2,8.95
2480,2017-06-23,하이큐!! 끝과 시작,8.90
2481,2017-06-23,"나의 사랑, 그리스",8.90
2482,2017-06-23,너의 이름은.,8.80
2483,2017-06-23,꿈의 제인,8.73
2484,2017-06-23,보스 베이비,8.68
2485,2017-06-23,오두막,8.65
2486,2017-06-23,스머프: 비밀의 숲,8.62
2487,2017-06-23,소중한 날의 꿈,8.61
2488,2017-06-23,나는 부정한다,8.59
2489,2017-06-23,라라랜드,8.58
2490,2017-06-23,일루셔니스트,8.53
2491,2017-06-23,그녀,8.50
2492,2017-06-23,목소리의 형태,8.38
2493,2017-06-23,캐리비안의 해적: 죽은 자는 말이 없다,8.34
2494,2017-06-23,에이리언: 커버넌트,8.33
2495,2017-06-23,너와 100번째 사랑,8.28
2496,2017-06-23,사일런스,8.23
2497,2017-06-23,겟 아웃,8.20
2498,2017-06-23,로마 위드 러브,8.19
2499,2017-06-23,매치 포인트,7.96
2500,2017-06-23,원더 우먼,7.87
2501,2017-06-23,7번째 내가 죽던 날,7.80
2502,2017-06-23,대립군,7.70
2503,2017-06-23,하루,7.66
2504,2017-06-23,트랜스포머: 최후의 기사,7.51
2505,2017-06-23,미이라,7.45
2506,2017-06-23,파워레인져스: 더 비기닝,7.34
2507,2017-06-23,악녀,7.27
2508,2017-06-23,스쿠프,7.06
2509,2017-06-23,다크 하우스,6.44
2510,2017-06-23,쇠파리,6.10
2511,2017-06-23,나의 붉은 고래,5.87
2512,2017-06-23,불한당: 나쁜 놈들의 세상,5.76
2513,2017-06-23,밤의 해변에서 혼자,5.65
2514,2017-06-24,사운드 오브 뮤직,9.36
2515,2017-06-24,"서서평, 천천히 평온하게",9.24
2516,2017-06-24,"나, 다니엘 블레이크",9.24
2517,2017-06-24,첫 키스만 50번째,9.22
2518,2017-06-24,우리들,9.19
2519,2017-06-24,일 포스티노,9.17
2520,2017-06-24,플래툰,9.15
2521,2017-06-24,댄서,9.14
2522,2017-06-24,샤인,9.10
2523,2017-06-24,어네스트와 셀레스틴,9.06
2524,2017-06-24,기쿠지로의 여름,9.03
2525,2017-06-24,노무현입니다,8.99
2526,2017-06-24,눈길,8.96
2527,2017-06-24,가디언즈 오브 갤럭시 VOL. 2,8.95
2528,2017-06-24,하이큐!! 끝과 시작,8.91
2529,2017-06-24,"나의 사랑, 그리스",8.90
2530,2017-06-24,너의 이름은.,8.80
2531,2017-06-24,본 투 비 블루,8.77
2532,2017-06-24,꿈의 제인,8.74
2533,2017-06-24,보스 베이비,8.68
2534,2017-06-24,오두막,8.65
2535,2017-06-24,스머프: 비밀의 숲,8.62
2536,2017-06-24,소중한 날의 꿈,8.61
2537,2017-06-24,나는 부정한다,8.59
2538,2017-06-24,라라랜드,8.59
2539,2017-06-24,일루셔니스트,8.53
2540,2017-06-24,그녀,8.50
2541,2017-06-24,목소리의 형태,8.38
2542,2017-06-24,캐리비안의 해적: 죽은 자는 말이 없다,8.34
2543,2017-06-24,에이리언: 커버넌트,8.33
2544,2017-06-24,너와 100번째 사랑,8.29
2545,2017-06-24,사일런스,8.22
2546,2017-06-24,겟 아웃,8.20
2547,2017-06-24,로마 위드 러브,8.19
2548,2017-06-24,매치 포인트,7.96
2549,2017-06-24,원더 우먼,7.87
2550,2017-06-24,7번째 내가 죽던 날,7.82
2551,2017-06-24,대립군,7.69
2552,2017-06-24,하루,7.55
2553,2017-06-24,미이라,7.44
2554,2017-06-24,파워레인져스: 더 비기닝,7.35
2555,2017-06-24,악녀,7.26
2556,2017-06-24,트랜스포머: 최후의 기사,7.17
2557,2017-06-24,스쿠프,7.06
2558,2017-06-24,다크 하우스,6.13
2559,2017-06-24,쇠파리,6.10
2560,2017-06-24,나의 붉은 고래,5.88
2561,2017-06-24,불한당: 나쁜 놈들의 세상,5.77
2562,2017-06-24,밤의 해변에서 혼자,5.65
2563,2017-06-25,사운드 오브 뮤직,9.36
2564,2017-06-25,"서서평, 천천히 평온하게",9.24
2565,2017-06-25,"나, 다니엘 블레이크",9.24
2566,2017-06-25,첫 키스만 50번째,9.22
2567,2017-06-25,우리들,9.19
2568,2017-06-25,플래툰,9.15
2569,2017-06-25,댄서,9.14
2570,2017-06-25,샤인,9.09
2571,2017-06-25,어네스트와 셀레스틴,9.05
2572,2017-06-25,기쿠지로의 여름,9.03
2573,2017-06-25,노무현입니다,8.98
2574,2017-06-25,눈길,8.96
2575,2017-06-25,가디언즈 오브 갤럭시 VOL. 2,8.95
2576,2017-06-25,하이큐!! 끝과 시작,8.91
2577,2017-06-25,"나의 사랑, 그리스",8.90
2578,2017-06-25,너의 이름은.,8.80
2579,2017-06-25,꿈의 제인,8.76
2580,2017-06-25,보스 베이비,8.68
2581,2017-06-25,오두막,8.65
2582,2017-06-25,스머프: 비밀의 숲,8.61
2583,2017-06-25,라라랜드,8.59
2584,2017-06-25,나는 부정한다,8.58
2585,2017-06-25,일루셔니스트,8.53
2586,2017-06-25,그녀,8.50
2587,2017-06-25,캐리비안의 해적: 죽은 자는 말이 없다,8.35
2588,2017-06-25,에이리언: 커버넌트,8.33
2589,2017-06-25,너와 100번째 사랑,8.24
2590,2017-06-25,사일런스,8.23
2591,2017-06-25,겟 아웃,8.20
2592,2017-06-25,로마 위드 러브,8.19
2593,2017-06-25,매치 포인트,7.96
2594,2017-06-25,원더 우먼,7.87
2595,2017-06-25,7번째 내가 죽던 날,7.85
2596,2017-06-25,대립군,7.68
2597,2017-06-25,하루,7.52
2598,2017-06-25,미이라,7.44
2599,2017-06-25,파워레인져스: 더 비기닝,7.34
2600,2017-06-25,악녀,7.24
2601,2017-06-25,스쿠프,7.06
2602,2017-06-25,트랜스포머: 최후의 기사,6.93
2603,2017-06-25,쇠파리,6.07
2604,2017-06-25,나의 붉은 고래,5.88
2605,2017-06-25,다크 하우스,5.86
2606,2017-06-25,불한당: 나쁜 놈들의 세상,5.78
2607,2017-06-25,밤의 해변에서 혼자,5.65
2608,2017-06-26,사운드 오브 뮤직,9.36
2609,2017-06-26,"서서평, 천천히 평온하게",9.24
2610,2017-06-26,첫 키스만 50번째,9.22
2611,2017-06-26,우리들,9.19
2612,2017-06-26,댄서,9.15
2613,2017-06-26,플래툰,9.15
2614,2017-06-26,샤인,9.09
2615,2017-06-26,어네스트와 셀레스틴,9.05
2616,2017-06-26,기쿠지로의 여름,9.02
2617,2017-06-26,노무현입니다,8.98
2618,2017-06-26,눈길,8.96
2619,2017-06-26,하이큐!! 끝과 시작,8.91
2620,2017-06-26,"나의 사랑, 그리스",8.89
2621,2017-06-26,장수상회,8.85
2622,2017-06-26,너의 이름은.,8.80
2623,2017-06-26,꿈의 제인,8.79
2624,2017-06-26,보스 베이비,8.68
2625,2017-06-26,오두막,8.64
2626,2017-06-26,스머프: 비밀의 숲,8.61
2627,2017-06-26,라라랜드,8.59
2628,2017-06-26,나는 부정한다,8.57
2629,2017-06-26,일루셔니스트,8.53
2630,2017-06-26,그녀,8.50
2631,2017-06-26,캐리비안의 해적: 죽은 자는 말이 없다,8.35
2632,2017-06-26,에이리언: 커버넌트,8.33
2633,2017-06-26,사일런스,8.23
2634,2017-06-26,너와 100번째 사랑,8.23
2635,2017-06-26,겟 아웃,8.20
2636,2017-06-26,로마 위드 러브,8.20
2637,2017-06-26,더 서클,8.08
2638,2017-06-26,매치 포인트,7.96
2639,2017-06-26,원더 우먼,7.87
2640,2017-06-26,대립군,7.61
2641,2017-06-26,하루,7.49
2642,2017-06-26,미이라,7.43
2643,2017-06-26,파워레인져스: 더 비기닝,7.34
2644,2017-06-26,악녀,7.23
2645,2017-06-26,스쿠프,7.06
2646,2017-06-26,트랜스포머: 최후의 기사,6.78
2647,2017-06-26,쇠파리,6.07
2648,2017-06-26,다크 하우스,5.93
2649,2017-06-26,나의 붉은 고래,5.87
2650,2017-06-26,불한당: 나쁜 놈들의 세상,5.79
2651,2017-06-26,밤의 해변에서 혼자,5.65
2652,2017-06-27,사운드 오브 뮤직,9.36
2653,2017-06-27,"서서평, 천천히 평온하게",9.25
2654,2017-06-27,"나, 다니엘 블레이크",9.24
2655,2017-06-27,첫 키스만 50번째,9.22
2656,2017-06-27,우리들,9.19
2657,2017-06-27,댄서,9.15
2658,2017-06-27,플래툰,9.15
2659,2017-06-27,샤인,9.09
2660,2017-06-27,어네스트와 셀레스틴,9.05
2661,2017-06-27,기쿠지로의 여름,9.02
2662,2017-06-27,노무현입니다,8.98
2663,2017-06-27,눈길,8.96
2664,2017-06-27,하이큐!! 끝과 시작,8.91
2665,2017-06-27,"나의 사랑, 그리스",8.89
2666,2017-06-27,장수상회,8.85
2667,2017-06-27,너의 이름은.,8.80
2668,2017-06-27,꿈의 제인,8.78
2669,2017-06-27,보스 베이비,8.68
2670,2017-06-27,오두막,8.62
2671,2017-06-27,스머프: 비밀의 숲,8.61
2672,2017-06-27,라라랜드,8.59
2673,2017-06-27,나는 부정한다,8.58
2674,2017-06-27,일루셔니스트,8.53
2675,2017-06-27,그녀,8.50
2676,2017-06-27,케빈에 대하여,8.41
2677,2017-06-27,캐리비안의 해적: 죽은 자는 말이 없다,8.35
2678,2017-06-27,에이리언: 커버넌트,8.33
2679,2017-06-27,사일런스,8.23
2680,2017-06-27,블루 발렌타인,8.22
2681,2017-06-27,너와 100번째 사랑,8.22
2682,2017-06-27,겟 아웃,8.20
2683,2017-06-27,로마 위드 러브,8.20
2684,2017-06-27,문라이즈 킹덤,8.15
2685,2017-06-27,더 서클,8.07
2686,2017-06-27,매치 포인트,7.96
2687,2017-06-27,프랭크,7.96
2688,2017-06-27,원더 우먼,7.87
2689,2017-06-27,7번째 내가 죽던 날,7.80
2690,2017-06-27,대립군,7.56
2691,2017-06-27,하루,7.45
2692,2017-06-27,미이라,7.43
2693,2017-06-27,파워레인져스: 더 비기닝,7.34
2694,2017-06-27,악녀,7.23
2695,2017-06-27,스쿠프,7.06
2696,2017-06-27,트랜스포머: 최후의 기사,6.70
2697,2017-06-27,쇠파리,6.07
2698,2017-06-27,다크 하우스,5.88
2699,2017-06-27,나의 붉은 고래,5.84
2700,2017-06-27,불한당: 나쁜 놈들의 세상,5.79
2701,2017-06-28,사운드 오브 뮤직,9.36
2702,2017-06-28,"서서평, 천천히 평온하게",9.25
2703,2017-06-28,"나, 다니엘 블레이크",9.24
2704,2017-06-28,첫 키스만 50번째,9.22
2705,2017-06-28,우리들,9.19
2706,2017-06-28,헤드윅,9.15
2707,2017-06-28,플래툰,9.15
2708,2017-06-28,댄서,9.15
2709,2017-06-28,샤인,9.09
2710,2017-06-28,어네스트와 셀레스틴,9.05
2711,2017-06-28,기쿠지로의 여름,9.02
2712,2017-06-28,노무현입니다,8.97
2713,2017-06-28,눈길,8.96
2714,2017-06-28,하이큐!! 끝과 시작,8.91
2715,2017-06-28,"나의 사랑, 그리스",8.89
2716,2017-06-28,너의 이름은.,8.80
2717,2017-06-28,꿈의 제인,8.79
2718,2017-06-28,보스 베이비,8.68
2719,2017-06-28,오두막,8.59
2720,2017-06-28,라라랜드,8.59
2721,2017-06-28,나는 부정한다,8.57
2722,2017-06-28,일루셔니스트,8.52
2723,2017-06-28,그녀,8.50
2724,2017-06-28,케빈에 대하여,8.41
2725,2017-06-28,박열,8.40
2726,2017-06-28,캐리비안의 해적: 죽은 자는 말이 없다,8.35
2727,2017-06-28,에이리언: 커버넌트,8.33
2728,2017-06-28,사일런스,8.23
2729,2017-06-28,블루 발렌타인,8.22
2730,2017-06-28,너와 100번째 사랑,8.21
2731,2017-06-28,겟 아웃,8.20
2732,2017-06-28,문라이즈 킹덤,8.15
2733,2017-06-28,더 서클,8.05
2734,2017-06-28,프랭크,7.96
2735,2017-06-28,원더 우먼,7.87
2736,2017-06-28,7번째 내가 죽던 날,7.80
2737,2017-06-28,대립군,7.51
2738,2017-06-28,하루,7.45
2739,2017-06-28,미이라,7.43
2740,2017-06-28,파워레인져스: 더 비기닝,7.33
2741,2017-06-28,론 레인저,7.28
2742,2017-06-28,악녀,7.23
2743,2017-06-28,트랜스포머: 최후의 기사,6.63
2744,2017-06-28,쇠파리,6.04
2745,2017-06-28,다크 하우스,5.82
2746,2017-06-28,나의 붉은 고래,5.80
2747,2017-06-28,불한당: 나쁜 놈들의 세상,5.80
2748,2017-06-28,리얼,4.54
2749,2017-06-29,사운드 오브 뮤직,9.36
2750,2017-06-29,"서서평, 천천히 평온하게",9.23
2751,2017-06-29,첫 키스만 50번째,9.22
2752,2017-06-29,우리들,9.19
2753,2017-06-29,헤드윅,9.15
2754,2017-06-29,플래툰,9.15
2755,2017-06-29,댄서,9.15
2756,2017-06-29,샤인,9.10
2757,2017-06-29,어네스트와 셀레스틴,9.05
2758,2017-06-29,기쿠지로의 여름,9.02
2759,2017-06-29,노무현입니다,8.97
2760,2017-06-29,눈길,8.96
2761,2017-06-29,하이큐!! 끝과 시작,8.92
2762,2017-06-29,너의 이름은.,8.80
2763,2017-06-29,꿈의 제인,8.79
2764,2017-06-29,보스 베이비,8.68
2765,2017-06-29,오두막,8.59
2766,2017-06-29,라라랜드,8.59
2767,2017-06-29,일루셔니스트,8.52
2768,2017-06-29,케빈에 대하여,8.41
2769,2017-06-29,캐리비안의 해적: 죽은 자는 말이 없다,8.35
2770,2017-06-29,에이리언: 커버넌트,8.33
2771,2017-06-29,박열,8.31
2772,2017-06-29,옥자,8.28
2773,2017-06-29,사일런스,8.23
2774,2017-06-29,블루 발렌타인,8.23
2775,2017-06-29,겟 아웃,8.20
2776,2017-06-29,문라이즈 킹덤,8.15
2777,2017-06-29,더 서클,8.01
2778,2017-06-29,프랭크,7.96
2779,2017-06-29,원더 우먼,7.87
2780,2017-06-29,7번째 내가 죽던 날,7.83
2781,2017-06-29,대립군,7.48
2782,2017-06-29,하루,7.44
2783,2017-06-29,미이라,7.42
2784,2017-06-29,파워레인져스: 더 비기닝,7.32
2785,2017-06-29,론 레인저,7.28
2786,2017-06-29,악녀,7.23
2787,2017-06-29,트랜스포머: 최후의 기사,6.58
2788,2017-06-29,쇠파리,6.04
2789,2017-06-29,나의 붉은 고래,5.81
2790,2017-06-29,불한당: 나쁜 놈들의 세상,5.80
2791,2017-06-29,다크 하우스,5.75
2792,2017-06-29,리얼,4.73
2793,2017-06-30,사운드 오브 뮤직,9.36
2794,2017-06-30,"서서평, 천천히 평온하게",9.23
2795,2017-06-30,첫 키스만 50번째,9.22
2796,2017-06-30,우리들,9.19
2797,2017-06-30,헤드윅,9.16
2798,2017-06-30,플래툰,9.15
2799,2017-06-30,댄서,9.15
2800,2017-06-30,샤인,9.10
2801,2017-06-30,어네스트와 셀레스틴,9.05
2802,2017-06-30,기쿠지로의 여름,9.02
2803,2017-06-30,노무현입니다,8.97
2804,2017-06-30,눈길,8.96
2805,2017-06-30,하이큐!! 끝과 시작,8.92
2806,2017-06-30,꿈의 제인,8.82
2807,2017-06-30,너의 이름은.,8.80
2808,2017-06-30,보스 베이비,8.68
2809,2017-06-30,라라랜드,8.59
2810,2017-06-30,오두막,8.57
2811,2017-06-30,일루셔니스트,8.52
2812,2017-06-30,케빈에 대하여,8.41
2813,2017-06-30,캐리비안의 해적: 죽은 자는 말이 없다,8.35
2814,2017-06-30,에이리언: 커버넌트,8.33
2815,2017-06-30,박열,8.27
2816,2017-06-30,옥자,8.25
2817,2017-06-30,사일런스,8.23
2818,2017-06-30,블루 발렌타인,8.23
2819,2017-06-30,겟 아웃,8.20
2820,2017-06-30,문라이즈 킹덤,8.15
2821,2017-06-30,더 서클,8.00
2822,2017-06-30,프랭크,7.96
2823,2017-06-30,원더 우먼,7.87
2824,2017-06-30,7번째 내가 죽던 날,7.82
2825,2017-06-30,대립군,7.45
2826,2017-06-30,미이라,7.42
2827,2017-06-30,하루,7.42
2828,2017-06-30,파워레인져스: 더 비기닝,7.33
2829,2017-06-30,론 레인저,7.28
2830,2017-06-30,악녀,7.23
2831,2017-06-30,트랜스포머: 최후의 기사,6.56
2832,2017-06-30,쇠파리,6.01
2833,2017-06-30,나의 붉은 고래,5.82
2834,2017-06-30,불한당: 나쁜 놈들의 세상,5.81
2835,2017-06-30,다크 하우스,5.72
2836,2017-06-30,리얼,4.68
2837,2017-07-01,사운드 오브 뮤직,9.36
2838,2017-07-01,"서서평, 천천히 평온하게",9.23
2839,2017-07-01,첫 키스만 50번째,9.22
2840,2017-07-01,헤드윅,9.15
2841,2017-07-01,댄서,9.15
2842,2017-07-01,플래툰,9.15
2843,2017-07-01,샤인,9.10
2844,2017-07-01,어네스트와 셀레스틴,9.05
2845,2017-07-01,기쿠지로의 여름,9.02
2846,2017-07-01,노무현입니다,8.97
2847,2017-07-01,눈길,8.96
2848,2017-07-01,하이큐!! 끝과 시작,8.92
2849,2017-07-01,꿈의 제인,8.82
2850,2017-07-01,너의 이름은.,8.80
2851,2017-07-01,보스 베이비,8.68
2852,2017-07-01,심야식당2,8.64
2853,2017-07-01,라라랜드,8.59
2854,2017-07-01,오두막,8.57
2855,2017-07-01,일루셔니스트,8.52
2856,2017-07-01,케빈에 대하여,8.41
2857,2017-07-01,캐리비안의 해적: 죽은 자는 말이 없다,8.35
2858,2017-07-01,에이리언: 커버넌트,8.33
2859,2017-07-01,옥자,8.33
2860,2017-07-01,블루 발렌타인,8.23
2861,2017-07-01,겟 아웃,8.20
2862,2017-07-01,박열,8.17
2863,2017-07-01,문라이즈 킹덤,8.15
2864,2017-07-01,더 서클,8.00
2865,2017-07-01,프랭크,7.96
2866,2017-07-01,원더 우먼,7.87
2867,2017-07-01,7번째 내가 죽던 날,7.82
2868,2017-07-01,대립군,7.43
2869,2017-07-01,미이라,7.42
2870,2017-07-01,하루,7.41
2871,2017-07-01,파워레인져스: 더 비기닝,7.32
2872,2017-07-01,론 레인저,7.28
2873,2017-07-01,악녀,7.24
2874,2017-07-01,트랜스포머: 최후의 기사,6.54
2875,2017-07-01,쇠파리,6.00
2876,2017-07-01,나의 붉은 고래,5.82
2877,2017-07-01,불한당: 나쁜 놈들의 세상,5.81
2878,2017-07-01,다크 하우스,5.67
2879,2017-07-01,리얼,4.66
